,PM2.5_pred,PM2.5_real,PM10_pred,PM10_real,NO2_pred,NO2_real,CO_pred,CO_real,SO2_pred,SO2_real,O3_8h_pred,O3_8h_real
535,30.77481,23.0,44.37886,42.99999999999999,23.16493,25.0,0.566313,0.6,2.267118,2.0,185.83984,189.0
536,29.13071,22.0,76.28535,79.0,21.384783,16.0,0.21711513,0.3,-0.8250128,2.0,75.18025,72.0
537,15.930991,11.0,15.424556,21.0,24.380198,17.0,0.3740479,0.4,0.027204916,2.0,72.819016,71.0
538,98.86262,105.0,154.38622,155.0,56.736256,56.0,1.1638842,1.0,18.366833,21.0,140.48979,138.0
539,8.809892,8.0,32.957413,39.0,16.938238,13.000000000000002,0.31966487,0.3,2.6769807,3.0,62.37879,64.0
540,63.498974,52.0,69.677284,77.0,27.971935,25.0,0.8587122,1.0,1.4585527,3.0,214.78766,213.00000000000003
541,54.733913,42.0,95.545815,104.0,43.482086,48.99999999999999,0.93496346,1.0,10.123144,8.0,59.372986,62.0
542,33.39882,31.000000000000004,64.01472,69.0,20.09949,20.0,0.5445137,0.7,8.086141,5.0,274.1831,278.0
543,110.92896,122.99999999999999,136.32867,121.0,65.262505,69.0,1.6792787,1.5,21.16993,21.0,84.1782,86.0
544,39.62306,42.0,49.42422,41.0,28.546432,30.0,0.80987346,0.8,2.3341935,3.0,95.31441,93.0
545,11.624786,13.0,47.206863,45.0,19.554264,18.0,0.28561008,0.3,1.633004,2.0,98.35936,106.0
546,86.86918,71.0,125.51078,136.0,70.21274,75.0,1.4009689,1.3,11.374568,11.0,9.064144,9.0
547,134.58269,122.0,146.4144,152.0,83.01841,90.0,2.5507014,2.7,29.800793,26.0,2.409123,10.0
548,29.085058,37.0,35.852837,25.000000000000004,30.495386,29.0,0.7446605,0.8,9.330053,9.0,62.6973,68.0
549,27.728868,21.0,55.78484,51.0,29.457804,33.0,0.39174446,0.4,4.466777,3.0,203.76134,208.0
550,36.250263,44.0,62.263115,54.99999999999999,29.525373,25.0,0.54857886,0.6,0.8499044,3.0,40.410137,38.0
551,65.16771,55.0,151.69221,174.0,36.97433,38.99999999999999,0.55381894,0.5,4.4933167,4.0,136.56334,136.0
552,111.225685,135.0,148.61993,146.0,67.48504,57.0,2.1442401,2.0,46.590736,52.0,24.136621,12.000000000000002
553,86.86099,86.0,116.71286,112.0,50.504345,51.0,1.0463939,1.0,7.4051104,9.0,147.30406,146.0
554,41.087658,46.0,62.915806,65.0,40.30442,38.0,0.82131326,0.9,9.848484,10.0,60.655823,64.0
555,33.02013,26.0,29.905544,35.0,30.746437,34.0,0.7380111,0.6,2.2009027,2.0,133.1454,136.0
556,14.851347,17.0,30.997168,28.0,26.2499,26.000000000000004,0.52106786,0.4,1.5500847,2.0,51.716667,53.99999999999999
557,38.135998,35.0,39.70499,44.00000000000001,26.476051,26.000000000000004,0.72231674,0.7,2.3056853,3.0,177.3746,177.99999999999997
558,18.824411,15.0,42.918617,37.0,23.192726,26.000000000000004,0.45738378,0.4,2.185855,3.0,58.639015,56.0
559,208.9169,217.0,225.21988,212.0,92.674866,101.0,2.923518,2.7,16.816414,14.0,8.900204,14.0
560,35.907925,28.0,67.30699,67.0,33.15889,40.0,0.67359626,0.5,5.5213094,5.0,138.79996,137.0
561,56.548977,52.0,67.87474,69.0,28.757826,29.0,0.77512205,0.8,2.809825,3.0,216.89258,217.0
562,15.152775,12.0,31.206976,25.000000000000004,26.734495,24.0,0.30391046,0.3,-0.67851907,2.0,51.873222,52.0
563,77.32113,78.0,103.128174,102.0,66.638954,71.0,1.7009137,1.5,32.582703,33.0,48.845474,47.0
564,30.633724,33.0,89.63817,97.0,25.803999,23.0,0.29612738,0.3,2.0715067,2.0,110.03167,107.99999999999999
565,24.973488,17.0,57.257202,48.99999999999999,24.980505,23.0,0.35530868,0.5,1.2143694,3.0,70.83868,73.0
566,29.021841,24.0,37.751778,34.0,24.286137,27.0,0.63411295,0.6,2.1554043,2.0,161.53903,162.0
567,26.640837,30.0,50.745777,54.0,29.032236,25.0,0.6568018,0.8,7.8440127,7.0,51.52779,52.0
568,5.7707014,12.0,29.639801,30.0,24.197763,19.0,0.30471957,0.4,3.9573417,4.0,82.32154,84.00000000000001
569,8.202239,9.0,27.505615,23.0,25.33937,26.000000000000004,0.41970894,0.4,5.879545,4.0,57.795544,62.0
570,36.45091,42.0,53.14035,63.0,19.7629,16.0,0.66607046,0.6,3.6349697,3.0,158.44142,157.0
571,15.229836,9.0,31.587574,21.0,20.317617,18.0,0.2783032,0.3,-0.67776644,2.0,62.98333,59.0
572,20.6651,28.0,61.131756,62.0,19.967484,17.0,0.37391564,0.4,2.7898037,2.0,113.67101,120.0
573,79.727234,95.0,91.225266,70.0,37.685684,37.0,1.0203301,0.9,0.5212594,3.0,64.14877,59.0
574,47.83998,40.0,66.79694,62.0,36.150547,44.0,0.89329696,0.9,6.839016,5.0,148.01736,152.0
575,16.781372,11.0,18.034626,24.0,26.504662,23.0,0.43394545,0.4,1.0269673,2.0,55.47063,52.0
576,45.39356,43.0,50.949703,50.00000000000001,23.908995,21.000000000000004,0.83440125,1.0,1.5474092,3.0,140.62419,139.0
577,32.19229,19.0,72.7692,73.0,28.954933,26.000000000000004,0.33181694,0.4,0.50807214,3.0,61.512474,56.0
578,91.32758,82.0,124.27874,124.0,62.564957,64.0,1.3660885,1.4,14.775496,16.0,109.689095,109.0
579,25.00718,20.0,13.677893,15.0,32.320057,31.0,0.72559154,0.8,1.5910243,2.0,83.39605,85.0
580,81.0392,88.0,94.628,112.0,40.02657,32.0,0.96793497,1.0,1.0417558,3.0,62.7685,56.0
581,-3.1778274,8.0,37.010242,25.000000000000004,18.144156,18.0,0.29130745,0.2,5.1761503,3.0,97.56908,98.0
582,58.848537,60.0,72.45261,70.0,28.725567,26.000000000000004,0.96624887,1.2,6.1857705,7.0,155.82288,157.0
